Geneid;B2;S2;B3;S3;B4;S4;B6;S6;B7;S7
ENSG00000199866;0;0;0;0;0;0;0;0;0;0
ENSG00000239041;0;0;0;0;0;0;0;0;0;0
ENSG00000283734;0;0;0;0;0;0;0;0;0;0
ENSG00000215973;0;0;0;0;0;0;0;0;0;0
ENSG00000266705;0;0;0;0;0;0;0;0;0;0
ENSG00000266808;0;0;0;0;0;0;0;0;0;0
ENSG00000264725;0;0;0;0;0;0;0;0;0;0
ENSG00000201813;0;0;0;0;0;0;0;0;0;0
ENSG00000222845;0;0;0;0;0;0;0;0;0;1
ENSG00000199626;0;0;0;0;0;0;0;0;0;0
ENSG00000252517;0;0;0;0;0;0;0;0;0;0
ENSG00000252130;0;0;0;0;0;0;0;0;0;0
ENSG00000201649;0;0;0;0;0;0;0;0;0;0
ENSG00000276200;0;0;0;0;0;0;0;0;0;0
ENSG00000280636;0;0;0;0;0;0;0;0;0;0
ENSG00000202216;0;0;0;0;0;0;0;0;0;0
ENSG00000207319;0;0;0;0;0;0;0;0;0;0
ENSG00000265694;0;0;0;0;0;0;0;0;0;0
ENSG00000199348;0;0;0;0;0;0;0;0;0;0
ENSG00000202164;0;0;0;0;0;0;0;0;0;0
ENSG00000276123;0;0;0;0;0;0;0;0;0;0
ENSG00000266354;0;0;0;0;0;0;0;0;0;0
ENSG00000265734;0;0;0;0;0;0;0;0;0;0
ENSG00000221240;0;0;0;0;0;0;0;0;0;0
ENSG00000283637;0;0;0;0;0;0;0;0;0;0
ENSG00000199203;0;0;0;0;0;0;0;0;0;0
ENSG00000222300;0;0;0;0;0;0;0;0;0;0
ENSG00000278406;0;0;0;0;0;0;0;0;0;0
ENSG00000207274;0;0;0;0;0;0;0;0;0;0
ENSG00000243125;0;0;0;0;0;0;0;0;0;0
ENSG00000200281;0;0;0;0;0;0;0;0;0;0
ENSG00000266518;0;0;0;0;0;0;0;0;0;0
ENSG00000263363;0;0;0;0;0;0;0;0;0;0
ENSG00000199791;0;0;0;0;0;0;0;0;0;0
ENSG00000283469;0;0;0;0;0;0;0;0;0;0
ENSG00000263468;0;0;0;0;0;0;0;0;0;0
ENSG00000243650;1;2;2;0;1;3;3;0;0;2
ENSG00000201044;0;0;0;0;0;0;0;0;0;0
ENSG00000263941;0;0;0;0;0;0;0;0;0;0
ENSG00000202341;0;0;0;0;0;0;0;0;0;0
ENSG00000263752;0;0;0;0;0;0;0;0;0;0
ENSG00000207186;1;0;0;0;1;0;0;0;0;0
ENSG00000202016;0;0;0;0;0;0;0;0;0;0
ENSG00000202206;0;0;0;0;0;0;0;0;0;0
ENSG00000162975;1;0;0;0;0;0;1;0;0;0
ENSG00000226080;0;0;0;0;0;0;0;0;0;0
ENSG00000145063;0;0;0;0;1;1;0;0;0;0
ENSG00000150873;0;0;0;0;0;0;0;0;0;0
ENSG00000162976;312;285;426;395;355;687;137;267;486;305
ENSG00000207267;0;0;0;0;0;0;0;0;0;0
ENSG00000230154;0;0;0;0;0;1;0;0;0;0
ENSG00000226961;0;0;0;0;0;0;0;0;0;0
ENSG00000230952;0;0;0;0;0;0;0;0;1;0
ENSG00000231403;0;0;0;0;0;0;0;0;0;0
ENSG00000169016;438;427;358;318;313;672;289;405;521;462
ENSG00000200822;0;0;0;0;0;0;0;0;0;0
ENSG00000235548;0;0;0;0;0;0;0;0;0;0
ENSG00000282440;0;0;0;0;0;0;0;0;0;0
ENSG00000283436;0;0;0;0;0;0;0;0;0;0
ENSG00000238069;0;0;0;0;0;0;0;0;0;0
ENSG00000287048;0;0;0;0;0;0;0;0;0;0
ENSG00000286889;0;0;0;0;0;0;0;0;0;0
ENSG00000286530;0;0;0;0;0;0;0;0;0;0
ENSG00000224177;2;0;1;1;1;1;0;1;1;0
ENSG00000251935;0;0;0;0;0;0;0;0;0;0
ENSG00000284052;40;36;16;9;7;21;8;17;11;9
ENSG00000138386;398;439;313;313;361;750;655;768;653;647
ENSG00000235852;6;5;3;2;4;9;0;5;6;3
ENSG00000229023;0;0;0;0;0;0;0;0;0;0
ENSG00000230686;0;0;0;0;0;0;0;0;0;0
ENSG00000231858;0;0;0;1;0;3;2;0;0;1
ENSG00000138378;26;33;8;11;13;20;38;56;20;11
ENSG00000288064;0;0;0;0;1;0;0;0;0;0
ENSG00000207402;0;0;0;0;0;0;0;0;0;0
ENSG00000280083;0;0;0;0;0;0;0;0;0;0
ENSG00000230611;0;0;1;0;0;0;0;0;0;0
ENSG00000230979;2;0;1;0;2;7;2;1;2;1
ENSG00000224443;0;0;0;0;0;0;0;0;0;0
ENSG00000224058;0;0;0;0;0;0;0;0;0;0
ENSG00000283502;0;0;0;0;0;0;0;0;0;0
ENSG00000235369;0;0;0;0;0;0;0;0;0;0
ENSG00000236549;0;0;0;0;0;0;0;0;0;0
ENSG00000226473;0;0;0;0;0;0;0;0;0;0
ENSG00000228100;0;0;0;0;0;0;0;0;0;0
ENSG00000187600;0;0;0;0;0;0;0;0;0;0
ENSG00000284608;0;0;0;0;0;0;0;0;0;0
ENSG00000253515;0;0;0;0;0;0;0;0;0;0
ENSG00000241791;0;0;0;0;0;0;0;0;0;0
ENSG00000284701;0;0;0;0;0;0;0;0;0;0
ENSG00000250565;38;47;28;26;29;58;39;43;32;40
ENSG00000119729;2665;2264;3017;2397;1919;4454;1455;1899;2483;1802
ENSG00000250116;2;0;1;2;3;1;4;1;2;0
ENSG00000151665;175;185;116;136;209;340;211;213;188;153
ENSG00000119878;441;438;258;220;284;717;358;464;351;284
ENSG00000279254;4;3;2;0;2;6;6;3;3;3
ENSG00000271639;0;0;0;1;0;0;0;0;0;0
ENSG00000228949;0;0;0;0;0;0;0;0;0;0
ENSG00000227846;0;0;0;0;0;0;0;0;0;0
ENSG00000234143;0;0;0;0;0;0;0;0;0;0
ENSG00000241119;0;0;0;0;0;0;0;0;0;0
ENSG00000167165;0;0;0;0;0;0;0;0;0;0
ENSG00000224814;0;0;0;0;0;0;0;0;0;0
ENSG00000233445;0;0;0;0;0;0;0;0;0;0
ENSG00000248114;0;0;0;0;0;0;0;0;0;0
ENSG00000228445;0;0;0;0;0;0;0;0;0;0
ENSG00000248705;0;0;0;0;0;0;0;0;0;0
ENSG00000241635;0;0;0;0;0;0;0;0;0;0
ENSG00000123485;3;8;7;15;1;14;28;25;5;4
ENSG00000144481;0;0;0;1;4;8;0;0;4;0
ENSG00000237581;0;0;0;0;0;0;0;0;0;0
ENSG00000286059;0;0;0;0;0;0;0;0;0;0
ENSG00000233221;0;0;0;0;0;0;1;2;0;0
ENSG00000281159;0;0;0;0;0;0;0;0;0;0
ENSG00000281516;0;0;0;0;0;0;0;0;0;0
ENSG00000152102;2597;2610;2215;2245;2078;4510;2554;2466;2372;2340
ENSG00000230450;0;0;0;0;0;0;0;0;0;0
ENSG00000225448;0;0;0;0;0;0;0;0;0;0
ENSG00000236956;0;0;0;0;0;0;0;0;0;0
ENSG00000285819;0;0;0;0;0;0;0;0;0;0
ENSG00000248796;0;0;0;0;0;0;0;0;0;0
ENSG00000212199;0;0;0;0;0;0;0;0;0;0
ENSG00000236516;0;0;0;0;0;0;0;0;0;0
ENSG00000008869;407;398;329;320;284;754;571;439;420;444
ENSG00000224891;0;0;0;0;0;0;0;0;0;0
ENSG00000233159;0;0;0;0;0;0;0;0;0;0
ENSG00000218739;208;209;229;258;223;446;630;194;159;206
ENSG00000115816;446;408;335;339;301;910;502;501;577;458
ENSG00000272054;5;6;3;0;3;5;12;5;1;3
ENSG00000003509;242;246;202;173;180;390;332;293;253;231
ENSG00000115825;1252;1176;939;906;822;1896;1159;1376;1173;1153
ENSG00000232028;0;0;1;0;0;1;0;1;0;0
ENSG00000207364;0;0;0;0;0;0;0;0;0;0
ENSG00000285925;5;8;1;1;5;3;6;8;2;2
ENSG00000115828;1490;1887;712;756;1342;2831;1445;1959;1125;617
ENSG00000253078;0;0;0;0;0;0;0;0;0;0
ENSG00000287316;0;0;0;0;0;1;0;0;0;0
ENSG00000163171;2576;2509;2186;2103;1630;3988;4878;2666;2456;3367
ENSG00000236572;0;0;0;0;0;0;0;0;0;0
ENSG00000264041;0;0;0;0;0;0;0;0;0;0
ENSG00000238285;0;0;0;0;0;0;0;0;0;0
ENSG00000256458;0;1;0;0;0;0;0;0;0;0
ENSG00000173166;13;23;26;26;23;64;102;19;18;35
ENSG00000234632;0;0;0;0;0;0;0;0;0;0
ENSG00000225658;0;0;0;0;0;0;0;0;0;0
ENSG00000237737;1;2;0;0;0;1;1;1;0;0
ENSG00000159239;0;4;1;0;0;0;0;0;0;0
ENSG00000234521;0;0;0;0;0;0;0;0;0;0
ENSG00000286623;1;0;0;0;0;0;2;1;1;0
ENSG00000233155;1;0;0;2;0;2;1;0;1;0
ENSG00000005448;87;84;59;66;89;201;223;106;105;87
ENSG00000115274;0;0;4;2;4;4;4;1;0;2
ENSG00000274049;0;0;0;0;0;0;0;0;0;0
ENSG00000239779;99;113;88;83;108;242;147;146;129;96
ENSG00000286883;0;0;0;0;0;0;0;0;0;0
ENSG00000204822;0;0;0;0;0;0;0;0;0;0
ENSG00000135637;58;53;40;49;73;147;116;78;42;68
ENSG00000115282;229;248;227;199;138;340;306;239;212;200
ENSG00000272183;3;1;3;2;0;5;0;8;1;2
ENSG00000115289;156;162;143;144;134;207;134;215;212;166
ENSG00000115297;0;0;0;0;0;0;1;0;0;0
ENSG00000144045;0;0;0;0;0;0;1;0;0;0
ENSG00000115307;1101;1247;818;806;965;2049;989;1125;1091;852
ENSG00000237571;0;0;0;0;0;0;0;0;0;0
ENSG00000138363;986;1095;800;806;912;1637;935;1198;1053;853
ENSG00000225166;3;4;2;3;8;13;1;0;6;5
ENSG00000228618;0;0;0;0;0;0;0;0;1;0
ENSG00000234938;0;0;0;0;0;0;0;0;0;0
ENSG00000227981;0;0;0;0;0;0;1;0;0;0
ENSG00000152253;0;0;1;2;0;1;3;7;1;0
ENSG00000152254;0;0;0;0;0;0;0;0;0;0
ENSG00000073734;2;0;0;0;0;0;0;0;0;0
ENSG00000235321;0;0;0;0;0;0;0;0;0;0
ENSG00000235995;0;0;0;0;0;0;0;0;0;0
ENSG00000081479;11;4;5;4;0;0;0;1;3;1
ENSG00000170396;47;35;40;32;68;123;111;139;52;109
ENSG00000237824;0;0;0;0;0;0;0;0;0;0
ENSG00000237666;0;0;0;0;0;0;0;0;0;0
ENSG00000232001;0;0;0;0;0;0;0;0;0;0
ENSG00000231505;0;0;0;0;0;0;0;0;0;0
ENSG00000214199;7;4;4;5;7;13;2;5;7;4
ENSG00000254126;0;0;0;0;0;0;0;0;0;0
ENSG00000223523;0;1;0;0;0;0;0;0;0;1
ENSG00000221502;0;0;0;0;0;0;0;0;0;0
ENSG00000283238;0;0;0;0;0;0;0;0;0;0
ENSG00000284180;0;0;0;0;0;0;0;0;0;0
ENSG00000163081;0;0;0;0;0;0;0;0;0;0
ENSG00000272564;0;0;0;0;2;0;0;0;0;0
ENSG00000287628;0;0;0;0;0;0;0;0;0;0
ENSG00000132300;755;722;539;511;561;1144;683;833;849;669
ENSG00000208772;3;1;0;0;4;6;6;2;2;3
ENSG00000200241;0;0;0;0;0;0;0;0;0;0
ENSG00000265420;0;0;0;0;0;0;0;0;0;0
ENSG00000132313;400;467;337;330;344;763;418;513;456;425
ENSG00000202537;0;0;0;0;0;0;0;0;0;0
ENSG00000251974;0;0;0;0;0;0;0;0;0;0
ENSG00000115548;767;790;553;549;487;1215;1261;900;804;673
ENSG00000258984;4;0;1;0;2;1;0;1;2;0
ENSG00000251971;0;0;0;0;0;0;0;0;0;0
ENSG00000132330;14;18;17;11;14;29;8;16;23;12
ENSG00000144488;3;1;44;50;44;94;42;54;7;13
ENSG00000168427;1;0;2;1;1;4;1;1;0;0
ENSG00000178752;19;24;19;15;13;38;20;20;6;17
ENSG00000132323;292;269;296;318;308;596;309;359;351;362
ENSG00000225057;0;0;0;0;0;0;0;0;0;0
ENSG00000144485;25;24;22;19;13;42;18;11;18;41
ENSG00000283635;0;0;0;0;0;0;0;0;0;0
ENSG00000232306;0;0;0;0;0;0;0;0;0;0
ENSG00000204104;252;231;189;167;184;473;424;291;225;234
ENSG00000279484;4;7;7;3;0;15;5;9;2;4
ENSG00000277986;0;0;0;0;0;0;0;0;0;0
ENSG00000284378;0;0;0;0;0;0;0;0;0;0
ENSG00000156973;268;245;208;212;285;548;248;260;350;315
ENSG00000237641;2;3;0;1;1;3;6;1;3;4
ENSG00000261096;0;0;0;0;0;0;0;0;0;0
ENSG00000260622;0;0;0;0;0;0;0;0;0;0
ENSG00000222246;0;0;0;0;0;0;0;0;0;0
ENSG00000163273;0;0;0;0;0;0;0;0;0;0
ENSG00000144535;113;122;146;129;115;224;169;109;122;127
ENSG00000227033;0;0;0;0;0;0;0;0;0;0
ENSG00000207626;0;0;0;0;0;0;0;0;0;0
ENSG00000251485;2;2;1;0;0;0;1;1;1;2
ENSG00000230122;0;0;0;0;0;0;0;0;0;0
ENSG00000275157;0;0;0;0;0;0;0;0;0;0
ENSG00000163283;0;1;0;0;0;0;0;0;0;0
ENSG00000224516;0;0;0;0;0;0;0;0;0;0
ENSG00000163286;0;0;0;0;0;0;0;0;0;0
ENSG00000204121;0;0;0;0;0;0;0;0;0;0
ENSG00000237087;0;0;0;0;0;0;0;0;0;0
ENSG00000223788;0;0;0;0;0;0;0;0;0;0
ENSG00000163295;0;0;0;0;0;0;0;0;0;0
ENSG00000171551;0;0;0;0;0;0;0;0;0;0
ENSG00000237412;0;0;0;0;0;1;0;0;0;0
ENSG00000135902;0;0;0;0;0;0;0;0;0;0
ENSG00000196811;0;0;0;0;0;0;0;0;0;0
ENSG00000271179;0;0;0;0;0;0;0;0;0;0
ENSG00000225594;0;0;0;0;0;0;0;0;0;0
ENSG00000227745;0;0;0;0;0;0;0;0;0;0
ENSG00000239108;0;0;0;0;0;0;0;0;0;0
ENSG00000202174;0;0;0;0;0;0;0;0;0;0
ENSG00000221288;0;0;0;0;0;0;0;0;0;0
ENSG00000233786;0;0;0;0;0;0;0;0;0;0
ENSG00000230803;0;0;0;0;0;0;0;0;0;0
ENSG00000230992;0;0;0;0;0;0;0;0;0;0
ENSG00000252705;0;0;0;0;0;0;0;0;0;0
ENSG00000232349;0;0;0;0;0;0;0;0;0;0
ENSG00000143952;455;451;390;427;302;833;412;491;521;497
ENSG00000228079;0;0;0;0;0;0;1;0;2;0
ENSG00000197329;241;252;179;123;111;248;218;253;196;179
ENSG00000230923;0;0;0;0;0;0;0;0;0;0
ENSG00000270354;0;0;0;0;0;0;0;0;0;0
ENSG00000238012;0;0;0;0;0;0;0;0;0;0
ENSG00000238201;0;0;0;0;0;0;0;0;0;0
ENSG00000264297;0;0;0;0;0;0;0;0;0;0
ENSG00000283222;0;0;0;0;0;0;0;0;0;0
ENSG00000236148;0;0;0;0;0;0;0;1;0;0
ENSG00000251982;0;0;0;0;0;0;0;0;0;0
ENSG00000278004;0;0;0;0;0;0;0;0;0;0
ENSG00000224414;0;0;0;0;0;0;0;0;0;0
ENSG00000231035;0;1;0;0;0;2;1;3;0;2
ENSG00000275458;0;0;0;0;0;1;1;0;0;0
ENSG00000231672;13;10;14;16;9;34;28;13;12;10
ENSG00000232408;0;0;0;0;0;0;0;0;0;0
ENSG00000277668;0;0;0;0;0;0;0;0;0;0
ENSG00000251757;0;0;0;0;0;0;0;0;0;0
ENSG00000282944;0;0;0;0;0;0;0;0;0;0
ENSG00000223349;0;0;0;0;0;0;0;0;0;0
ENSG00000173302;0;0;0;0;0;0;0;0;0;1
ENSG00000229797;0;0;0;0;0;0;0;0;0;0
ENSG00000232503;0;0;0;0;0;0;0;0;0;0
ENSG00000284604;0;0;0;0;0;0;0;0;0;0
ENSG00000227817;0;0;0;0;0;0;0;0;0;0
ENSG00000284706;0;0;0;0;0;0;0;0;0;0
ENSG00000224425;0;0;0;0;0;0;0;0;0;0
ENSG00000283303;0;0;0;0;0;0;0;0;0;0
ENSG00000233285;0;0;0;0;0;0;0;0;0;0
ENSG00000227275;0;0;0;0;0;0;0;0;0;0
ENSG00000235080;0;0;0;0;0;0;0;0;0;0
ENSG00000231777;0;0;0;0;0;0;0;0;0;0
ENSG00000284003;0;0;0;0;0;0;0;0;0;0
ENSG00000283865;0;0;0;0;0;0;0;0;0;0
ENSG00000227661;0;0;0;0;0;0;0;0;0;0
ENSG00000236590;0;0;0;0;0;0;0;0;0;0
ENSG00000234480;0;0;0;0;0;0;0;0;0;0
ENSG00000237910;0;0;0;0;0;0;0;0;0;0
ENSG00000234939;0;0;0;0;0;0;0;0;0;0
ENSG00000234576;0;0;0;0;0;0;0;0;0;0
ENSG00000226831;0;0;0;0;0;0;0;0;0;0
ENSG00000276460;0;0;0;0;0;0;0;0;0;0
ENSG00000223631;0;0;0;0;0;0;0;0;0;0
ENSG00000284659;0;0;0;0;0;0;0;0;0;0
ENSG00000214077;0;1;0;0;0;0;0;0;0;2
ENSG00000217950;0;0;1;0;1;1;0;0;0;1
ENSG00000232742;2;3;4;6;1;3;4;1;1;3
ENSG00000273073;0;0;0;0;0;0;0;0;0;0
ENSG00000173272;193;218;223;237;256;506;281;222;334;285
ENSG00000075886;1;0;0;2;1;1;4;0;0;2
ENSG00000284149;0;0;0;0;0;0;0;0;0;0
ENSG00000163331;0;0;0;0;0;0;0;0;0;0
ENSG00000153165;3;13;6;6;4;10;14;16;7;5
ENSG00000138078;1767;1700;1648;1577;1693;4030;2121;2263;2166;2582
ENSG00000144199;35;44;70;48;25;53;50;36;42;47
ENSG00000152256;170;175;192;207;281;514;524;405;272;227
ENSG00000080293;0;0;0;0;0;0;0;0;0;0
ENSG00000244474;0;0;0;0;0;0;0;0;0;0
ENSG00000138449;3812;2704;1222;785;505;2065;503;1577;854;535
ENSG00000144036;459;365;425;352;308;748;509;467;351;465
ENSG00000135956;1666;1664;1292;1265;1163;2708;1830;1536;1293;1345
ENSG00000168395;99;132;119;102;108;218;297;108;95;111
ENSG00000136698;0;0;0;0;0;0;0;0;0;0
ENSG00000007001;1;0;2;0;0;0;1;1;2;1
ENSG00000135903;0;0;0;0;0;0;0;0;0;0
ENSG00000196862;19;17;11;11;8;17;20;29;14;20
ENSG00000238062;0;0;0;0;0;0;0;0;0;0
ENSG00000204128;13;7;3;8;5;14;26;16;4;3
ENSG00000261829;0;2;0;0;0;0;0;2;0;0
ENSG00000135914;23;30;23;21;5;4;2;58;11;24
ENSG00000201574;0;0;0;0;0;0;0;0;0;0
ENSG00000237039;2;0;0;0;1;2;0;1;2;0
ENSG00000263641;0;0;0;0;0;0;0;0;0;0
ENSG00000156966;1;3;1;1;0;0;3;1;1;0
ENSG00000172799;2;0;0;1;0;0;0;0;9;4
ENSG00000230047;0;0;0;0;0;0;0;0;0;0
ENSG00000233538;0;0;0;0;0;0;0;0;0;0
ENSG00000206885;0;0;0;0;0;0;0;0;0;0
ENSG00000207280;0;0;0;0;0;0;0;0;0;0
ENSG00000202400;0;0;0;0;0;0;0;0;0;0
ENSG00000283312;1;2;0;0;1;0;1;0;0;0
ENSG00000283491;0;1;5;0;3;2;3;0;1;0
ENSG00000223198;0;0;1;0;0;4;0;0;0;0
ENSG00000286942;0;0;0;0;0;0;0;0;0;0
ENSG00000171596;0;0;0;0;0;0;0;0;0;0
ENSG00000287049;1;0;0;2;0;0;0;0;0;0
ENSG00000142327;262;197;169;224;166;320;524;114;91;114
ENSG00000260942;13;16;6;11;16;28;22;16;18;9
ENSG00000142330;132;197;122;164;156;298;249;112;116;120
ENSG00000276949;0;0;0;0;0;0;0;0;0;0
ENSG00000185176;0;0;0;0;0;0;0;0;0;0
ENSG00000219159;0;0;0;0;0;0;0;0;0;0
ENSG00000274977;0;0;0;0;0;0;1;0;0;0
ENSG00000172482;0;0;0;0;0;0;0;0;0;0
ENSG00000172478;0;0;0;0;0;0;0;0;0;0
ENSG00000233392;0;0;0;0;0;0;0;0;0;0
ENSG00000223991;0;0;0;0;0;0;0;0;0;0
ENSG00000224490;0;0;0;0;0;0;0;0;0;0
ENSG00000238813;0;0;0;0;0;0;0;0;0;0
ENSG00000222376;0;0;0;0;0;0;0;0;0;0
ENSG00000135925;0;0;0;0;0;0;0;0;0;0
ENSG00000228135;0;0;0;0;0;0;0;0;0;0
ENSG00000200029;0;0;0;0;0;0;0;0;0;0
ENSG00000235024;0;0;0;0;0;0;0;0;0;0
ENSG00000224928;0;0;0;0;0;0;0;0;0;0
ENSG00000171450;0;0;0;0;0;0;2;1;1;0
ENSG00000236445;0;0;0;0;0;0;0;0;0;0
ENSG00000163497;0;0;0;0;0;0;0;0;0;0
ENSG00000163499;0;0;0;0;0;0;0;0;0;0
ENSG00000198973;0;0;0;0;0;0;0;0;0;0
ENSG00000224090;0;0;0;0;0;0;0;0;0;0
ENSG00000181378;0;0;0;0;0;0;0;0;0;1
ENSG00000163501;0;1;0;0;0;0;0;0;0;0
ENSG00000264755;0;0;0;0;0;0;0;0;0;0
ENSG00000286606;0;0;0;0;0;3;1;0;0;0
ENSG00000240317;0;0;0;0;0;0;0;0;0;0
ENSG00000213901;0;0;1;2;1;2;8;1;0;1
ENSG00000115649;624;573;623;568;576;1269;540;620;746;563
ENSG00000144567;1240;1245;1093;1054;984;2258;1171;1169;1398;1290
ENSG00000158552;217;225;193;204;186;387;190;199;243;258
ENSG00000287529;0;0;0;0;0;0;0;0;0;0
ENSG00000115657;7;7;16;8;5;22;13;8;7;12
ENSG00000284820;1;0;1;1;0;1;1;2;0;0
ENSG00000198925;480;495;408;391;308;770;655;370;374;437
ENSG00000163516;217;241;160;168;178;360;473;252;230;248
ENSG00000163521;162;148;78;80;78;289;83;148;70;73
ENSG00000115661;346;348;290;289;287;669;289;380;366;321
ENSG00000054356;22;58;57;110;168;278;474;573;61;437
ENSG00000207647;0;0;0;0;0;0;0;0;0;0
ENSG00000230432;0;0;0;0;0;0;0;0;0;0
ENSG00000182698;0;0;0;0;0;0;0;0;0;0
ENSG00000234162;0;0;0;0;0;0;0;0;0;0
ENSG00000119147;0;0;0;0;0;0;0;0;0;0
ENSG00000115652;742;925;627;656;677;1250;1378;1433;978;937
ENSG00000233339;0;0;0;0;0;0;0;0;0;0
ENSG00000273595;0;0;0;0;0;0;0;1;0;0
ENSG00000213295;0;0;0;0;0;0;0;0;0;0
ENSG00000224061;0;0;0;0;0;0;0;1;0;0
ENSG00000152076;33;38;48;40;44;58;98;13;30;21
ENSG00000152082;286;259;259;235;290;629;242;287;359;269
ENSG00000152086;0;0;0;0;0;0;0;0;0;0
ENSG00000227632;0;3;0;0;1;3;1;1;0;3
ENSG00000230756;0;0;2;0;1;0;0;0;0;0
ENSG00000188542;58;67;37;47;25;71;66;62;48;29
ENSG00000237007;0;0;0;0;0;0;0;0;0;0
ENSG00000242272;0;0;0;0;0;0;0;0;0;0
ENSG00000273165;0;0;0;0;0;0;0;0;0;0
ENSG00000162961;319;321;231;201;306;704;257;400;343;288
ENSG00000271228;0;1;0;0;0;2;1;0;0;0
ENSG00000152683;746;660;510;498;536;1307;791;968;788;691
ENSG00000229816;1;3;0;2;0;3;1;0;0;0
ENSG00000201113;0;0;0;0;0;0;0;0;0;0
ENSG00000234253;0;0;0;0;0;0;0;0;0;0
ENSG00000212580;0;0;0;0;0;0;0;0;0;0
ENSG00000285548;0;0;0;0;0;0;0;0;0;0
ENSG00000230327;0;0;0;3;0;0;0;4;0;0
ENSG00000283058;0;0;0;0;0;0;0;0;0;0
ENSG00000216191;0;0;0;0;0;0;0;0;0;0
ENSG00000238165;0;1;0;0;0;1;0;0;0;0
ENSG00000286412;0;0;0;0;0;0;0;0;0;0
ENSG00000287867;0;0;0;0;0;0;0;0;0;0
ENSG00000223318;0;0;0;0;0;0;0;0;0;0
ENSG00000233204;0;0;0;0;0;0;0;0;0;0
ENSG00000288089;0;0;0;0;0;0;0;0;0;0
ENSG00000238782;0;0;0;0;0;0;0;0;0;0
ENSG00000235993;0;0;0;0;0;0;0;0;0;0
ENSG00000222344;0;0;0;0;0;0;0;0;0;0
ENSG00000153832;24;28;24;22;38;73;45;38;28;20
ENSG00000252333;0;0;0;0;0;0;0;0;0;0
ENSG00000231534;0;0;0;0;0;0;0;0;0;0
ENSG00000206725;0;0;0;0;0;0;0;0;0;0
ENSG00000163053;11;8;6;0;2;5;10;13;4;1
ENSG00000199400;0;0;0;0;0;0;0;0;0;0
ENSG00000236116;0;0;0;1;1;2;2;1;0;4
ENSG00000135917;48;39;29;50;30;67;23;68;49;79
ENSG00000252346;0;0;0;0;0;0;0;0;0;0
ENSG00000226718;0;0;0;0;0;0;0;0;0;0
ENSG00000229172;0;0;0;0;0;0;0;0;0;0
ENSG00000115009;7;17;3;2;30;90;65;110;48;3
ENSG00000183514;0;0;0;0;0;0;0;0;0;0
ENSG00000123977;8;5;13;7;6;21;31;16;6;7
ENSG00000272237;0;0;0;0;0;0;0;0;0;0
ENSG00000201006;0;0;0;0;0;0;0;0;0;0
ENSG00000229774;0;0;0;0;0;1;0;0;0;0
ENSG00000074047;62;68;80;55;41;126;486;38;13;100
ENSG00000271709;6;7;2;1;1;2;1;7;8;7
ENSG00000201584;0;0;0;0;0;0;0;0;0;0
ENSG00000234455;0;0;0;0;0;0;0;0;0;0
ENSG00000225963;1;1;1;2;1;4;1;0;1;2
ENSG00000283451;0;0;0;0;0;0;0;0;0;0
ENSG00000079263;2;1;3;1;4;15;9;3;3;6
ENSG00000279964;1;0;1;1;0;0;0;0;0;0
ENSG00000283118;0;0;0;0;0;0;0;0;0;0
ENSG00000279166;0;0;0;0;0;0;0;0;0;0
ENSG00000238057;0;0;0;1;5;0;0;1;0;0
ENSG00000275372;0;0;0;0;0;0;0;0;0;0
ENSG00000273537;0;0;0;0;0;0;0;0;0;0
ENSG00000277444;0;0;0;0;0;0;0;0;0;0
ENSG00000232125;0;0;0;0;0;0;0;0;0;0
ENSG00000134324;555;449;742;710;383;908;606;575;861;777
ENSG00000270776;0;0;0;0;0;0;0;0;0;0
ENSG00000286207;3;8;4;2;1;7;22;2;2;8
ENSG00000234932;0;0;0;0;0;0;0;0;0;0
ENSG00000226213;0;0;0;0;0;0;0;0;0;0
ENSG00000162994;78;51;97;71;71;140;120;63;61;75
ENSG00000203327;1;1;1;2;1;0;4;0;1;5
ENSG00000227799;11;6;6;12;14;10;7;12;7;6
ENSG00000085760;352;346;279;216;259;576;326;375;373;332
ENSG00000206964;0;0;0;0;0;0;0;0;0;0
ENSG00000279485;0;0;0;0;0;0;0;0;0;0
ENSG00000228305;0;3;2;4;1;1;1;0;0;1
ENSG00000234488;0;0;0;0;0;0;0;0;0;0
ENSG00000228872;0;0;0;0;0;0;0;0;0;0
ENSG00000229221;0;0;0;0;0;1;0;0;0;0
ENSG00000014641;3371;3298;2930;3017;2681;5334;2416;3437;3974;4093
ENSG00000252988;0;0;0;0;0;0;0;0;0;0
ENSG00000287435;0;0;0;0;0;0;0;0;0;0
ENSG00000285068;0;0;0;0;0;0;0;0;0;0
ENSG00000214484;0;0;0;0;0;0;0;0;0;0
ENSG00000230002;1;2;2;1;3;1;5;1;0;3
ENSG00000284902;0;0;0;0;0;0;0;0;0;0
ENSG00000144035;0;0;0;0;0;0;0;0;0;0
ENSG00000144034;174;175;132;115;159;301;130;197;230;182
ENSG00000273245;0;0;0;0;0;0;1;1;1;0
ENSG00000280037;0;0;0;0;0;0;0;1;0;0
ENSG00000234945;0;0;0;0;0;0;1;0;1;0
ENSG00000234072;47;54;21;22;42;83;103;34;22;23
ENSG00000115234;1620;1628;1579;1629;1918;3889;1400;1772;2049;1850
ENSG00000163795;177;171;125;157;135;319;208;139;126;180
ENSG00000115241;985;995;794;781;746;1904;1034;994;917;1005
ENSG00000213453;1;0;0;0;1;1;1;0;2;3
