Geneid;B1;S1;B2;S2;B3;S3;B4;S4;B6;S6;B7;S7
ENSG00000249216;2;1;0;1;0;0;0;1;5;0;1;0
ENSG00000249081;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000109132;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250467;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000249122;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000200338;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000249745;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000245870;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000249771;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000249887;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000182308;0;4;0;3;0;0;0;0;0;0;0;2
ENSG00000272862;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000014824;845;721;660;692;730;1133;831;1332;820;841;647;911
ENSG00000249212;0;0;0;1;0;0;0;1;0;0;0;0
ENSG00000188848;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000285454;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250781;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000178343;8;11;4;6;6;8;7;32;328;7;32;42
ENSG00000240167;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000248283;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000251517;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000252595;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000215203;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000248939;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250657;0;0;2;0;0;0;1;0;0;0;0;0
ENSG00000277096;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000213851;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000248143;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000251501;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000239464;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000185477;16;15;7;6;6;5;2;8;19;147;35;17
ENSG00000251095;14;22;1;1;0;5;8;11;10;6;21;3
ENSG00000184305;1;0;0;1;0;0;2;0;0;3;2;0
ENSG00000138798;233;246;473;460;249;338;281;654;111;372;218;179
ENSG00000138792;13;6;17;35;29;40;16;45;21;18;12;17
ENSG00000250103;5;2;2;5;9;7;11;6;0;10;5;6
ENSG00000289096;9;5;11;10;6;13;10;19;12;7;4;5
ENSG00000250374;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000178950;910;772;702;749;602;791;801;1274;768;622;1099;880
ENSG00000127419;112;142;105;119;91;151;127;171;125;136;155;88
ENSG00000145214;258;207;194;191;151;193;223;378;233;172;349;260
ENSG00000145217;45;31;35;19;39;46;35;65;26;15;45;17
ENSG00000127415;105;153;177;212;128;138;158;262;149;157;171;91
ENSG00000127418;1114;1066;659;948;670;892;925;1481;653;842;1057;700
ENSG00000250259;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000251639;2;0;0;0;0;4;1;0;0;0;0;0
ENSG00000251652;0;0;0;0;0;0;0;1;0;0;0;0
ENSG00000212458;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000227189;0;0;0;0;0;0;0;1;0;0;0;0
ENSG00000273179;10;2;2;18;7;11;20;19;0;17;32;2
ENSG00000280927;9;9;10;6;8;11;13;12;9;1;7;11
ENSG00000125386;341;290;299;313;221;340;300;434;301;251;374;257
ENSG00000248155;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000206738;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000168884;346;279;290;299;248;409;305;471;314;259;513;357
ENSG00000087266;358;320;302;326;240;352;249;424;236;244;471;339
ENSG00000087274;2973;2385;2316;2532;2326;3338;2882;4633;2945;2606;3383;2863
ENSG00000287099;0;0;0;0;0;0;0;0;0;0;2;0
ENSG00000216560;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250681;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250632;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250986;4;3;3;1;1;0;2;2;1;0;0;0
ENSG00000184160;12;21;8;35;17;13;7;26;25;19;31;3
ENSG00000251166;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000234386;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000249522;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000164112;1;0;2;0;1;0;5;6;1;2;2;3
ENSG00000109320;693;530;380;459;511;691;579;1049;708;593;904;846
ENSG00000235149;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000222727;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000253013;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000156136;254;234;93;146;135;271;257;396;198;106;172;226
ENSG00000249170;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000270098;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000145321;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000222236;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000168772;2;1;2;0;0;1;0;6;0;11;1;1
ENSG00000250670;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000186352;86;69;113;144;126;175;76;125;109;113;95;46
ENSG00000109775;229;147;149;202;175;255;157;271;197;178;144;189
ENSG00000207231;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000205129;7;2;3;13;6;6;1;3;0;3;4;0
ENSG00000168491;18;14;18;22;31;22;12;17;13;18;12;10
ENSG00000233110;0;0;0;3;0;0;0;0;1;0;0;0
ENSG00000235902;0;0;0;2;0;0;0;0;0;0;0;0
ENSG00000207497;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000285745;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000284253;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250272;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000248139;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000169851;424;351;445;455;193;286;319;758;492;546;241;477
ENSG00000164342;15;12;30;27;19;53;15;28;21;17;13;29
ENSG00000207075;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000239532;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000169299;645;527;290;339;399;573;543;865;567;355;382;576
ENSG00000279386;3;7;1;1;1;0;1;3;4;4;2;4
ENSG00000249863;9;8;1;5;7;7;13;15;8;6;9;7
ENSG00000251332;1;0;0;0;0;0;0;1;2;0;3;0
ENSG00000249649;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000287659;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000251642;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250254;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000135605;3;2;4;0;1;4;4;0;6;1;2;0
ENSG00000074966;1;3;4;2;5;0;1;5;0;0;3;7
ENSG00000200999;0;0;0;4;0;0;0;0;0;0;0;0
ENSG00000109689;252;221;153;171;139;280;222;336;199;154;178;193
ENSG00000065882;879;786;433;548;483;666;700;1063;1031;524;1131;1052
ENSG00000138750;319;252;189;211;240;399;244;450;182;183;183;274
ENSG00000109184;536;446;476;528;424;700;558;823;562;439;309;525
ENSG00000250473;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000272576;0;0;2;2;1;0;1;0;0;0;0;0
ENSG00000243929;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000188993;4;5;3;0;4;6;6;17;1;11;2;8
ENSG00000163069;1190;903;1043;1100;1163;1719;1768;2796;1299;1468;828;1053
ENSG00000251040;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000163071;117;115;146;141;142;205;153;303;145;229;102;120
ENSG00000287182;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000179299;6;1;4;7;2;3;3;12;2;5;3;3
ENSG00000248780;0;0;0;0;0;0;0;0;0;0;0;1
ENSG00000250906;0;0;2;3;0;0;0;0;0;1;1;1
ENSG00000207195;0;0;0;0;2;0;0;3;0;0;0;0
ENSG00000201736;0;0;2;0;0;0;0;1;0;0;2;0
ENSG00000199790;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000207198;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000289761;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000251173;0;0;1;0;0;0;0;0;0;0;0;0
ENSG00000154277;4929;3844;4933;5973;4704;7917;6129;10605;5899;5950;5491;5540
ENSG00000207481;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000239627;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000249219;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250413;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000264931;0;0;0;0;0;0;0;1;0;0;0;0
ENSG00000223086;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250393;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000251296;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000248777;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000271544;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250040;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250573;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250074;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250505;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000251278;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000251338;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000071127;12979;10637;9046;11355;10244;13579;11791;19261;15045;9865;14466;13212
ENSG00000170846;153;156;109;89;97;136;134;200;168;111;122;103
ENSG00000185619;523;497;360;477;351;498;412;826;478;564;548;515
ENSG00000171209;0;1;0;0;0;0;0;0;0;0;0;0
ENSG00000229924;0;0;0;0;0;0;0;0;0;0;1;0
ENSG00000229894;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000248977;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000260296;0;1;1;0;1;0;2;0;0;0;0;0
ENSG00000286089;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000168421;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250338;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000289139;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000164305;620;621;435;514;409;668;507;904;604;456;389;620
ENSG00000288785;3;0;1;2;0;0;1;0;0;0;0;0
ENSG00000273247;12;7;12;4;11;9;1;16;1;0;7;2
ENSG00000183090;0;0;0;2;0;0;0;0;0;0;0;0
ENSG00000250345;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000197465;2;2;2;2;2;2;0;3;2;4;1;7
ENSG00000249741;3;4;2;6;0;3;6;5;11;2;3;5
ENSG00000286055;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000170180;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000285783;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000285713;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000261129;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250504;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000164161;144;191;14;18;60;91;50;169;598;32;39;252
ENSG00000289314;1;1;0;0;2;0;0;4;6;0;0;2
ENSG00000273621;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000164162;31;37;23;49;17;48;27;52;24;8;18;37
ENSG00000249193;0;0;0;0;0;0;0;0;1;0;0;1
ENSG00000250406;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000251452;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000222594;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000164163;1485;1042;786;1005;1002;1689;1261;2100;1369;788;737;1419
ENSG00000164164;804;726;510;608;507;685;595;925;969;553;532;984
ENSG00000238713;0;0;0;0;0;0;1;0;0;0;0;0
ENSG00000156219;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000124406;13;5;5;8;7;11;20;47;13;15;8;24
ENSG00000152969;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000286297;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000281202;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000109705;2;0;0;1;0;0;1;0;0;0;0;5
ENSG00000246095;0;0;0;0;0;0;0;0;0;0;0;2
ENSG00000038219;875;707;735;805;390;498;555;846;798;642;662;570
ENSG00000266240;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000249148;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000242209;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000289379;0;0;0;0;0;1;0;0;0;0;0;0
ENSG00000260519;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000288781;19;36;6;5;8;6;22;37;92;3;6;33
ENSG00000249001;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000289869;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000248373;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000289879;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250266;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000248174;0;0;5;2;5;8;2;4;0;2;0;1
ENSG00000248740;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000289902;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000288951;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000289249;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000248810;1;1;3;0;4;7;3;5;1;8;2;0
ENSG00000234492;0;1;0;0;1;0;0;0;0;0;0;2
ENSG00000232021;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000260641;13;6;24;13;13;24;23;39;5;4;1;6
ENSG00000287389;0;0;0;0;0;0;0;2;0;0;0;0
ENSG00000289496;0;0;0;0;0;0;0;4;1;0;1;3
ENSG00000289586;71;75;62;100;53;72;77;121;65;38;76;80
ENSG00000248319;0;0;1;0;0;0;0;0;2;0;0;0
ENSG00000286896;0;1;0;0;0;0;0;0;0;1;0;0
ENSG00000251129;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250938;3;8;6;1;2;4;8;9;7;3;10;6
ENSG00000289849;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000287642;0;0;0;0;1;0;0;0;1;0;0;0
ENSG00000245685;0;0;5;2;1;1;2;3;0;0;0;0
ENSG00000250915;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254531;33;31;18;22;29;35;39;40;25;25;38;41
ENSG00000289532;1;0;1;5;7;3;0;2;2;6;2;4
ENSG00000231160;5;3;6;2;3;3;1;14;0;3;2;0
ENSG00000249464;2;1;1;0;0;1;0;11;3;0;0;2
ENSG00000288998;5;4;0;0;0;1;1;0;0;0;0;2
ENSG00000251372;0;0;0;0;0;0;0;0;0;2;0;0
ENSG00000249378;0;0;0;0;0;0;0;0;2;0;0;0
ENSG00000283183;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000240005;4;0;0;0;0;0;0;2;4;0;0;2
ENSG00000289951;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000177822;54;51;27;45;55;53;52;57;27;17;46;31
ENSG00000247708;13;10;18;20;16;29;7;36;7;19;14;15
ENSG00000250125;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000248890;10;21;2;3;10;19;5;33;34;9;13;36
ENSG00000249307;0;1;0;1;0;0;1;1;1;2;2;0
ENSG00000249673;118;112;98;76;71;78;103;185;146;43;115;74
ENSG00000246375;0;0;0;0;0;1;0;3;3;0;0;1
ENSG00000246560;13;9;4;2;14;8;6;18;7;2;4;8
ENSG00000248049;43;55;37;51;48;78;54;72;25;48;47;50
ENSG00000289515;6;5;7;2;4;6;1;7;2;3;5;4
ENSG00000282917;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000247950;3;4;6;8;6;7;5;18;8;3;7;4
ENSG00000288913;8;4;11;0;10;10;4;12;10;5;7;8
ENSG00000196951;2;2;2;3;7;6;3;3;4;5;0;4
ENSG00000289999;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000245293;0;1;4;5;0;0;0;2;1;0;2;0
ENSG00000250334;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000289508;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000245322;5;5;1;4;3;7;7;9;2;2;4;7
ENSG00000288659;0;0;0;2;0;0;0;0;0;0;0;0
ENSG00000290012;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000269893;279;237;318;273;203;345;256;418;272;340;268;275
ENSG00000289643;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000289342;0;0;0;2;0;0;0;0;1;0;3;0
ENSG00000289308;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250846;0;0;0;0;5;2;0;1;1;0;6;1
ENSG00000290022;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000249532;0;0;1;0;0;0;0;0;0;1;0;0
ENSG00000168412;4;0;0;0;0;0;0;1;3;2;0;0
ENSG00000207155;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000248335;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000273472;6;17;16;14;18;8;4;10;12;10;11;5
ENSG00000222613;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000109436;544;550;593;664;489;606;541;950;529;675;601;599
ENSG00000063978;660;616;451;587;517;683;586;864;614;503;793;647
ENSG00000290180;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000184178;285;246;165;187;226;373;344;529;321;188;240;224
ENSG00000207385;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000072201;2;6;2;0;3;1;3;3;11;6;9;1
ENSG00000250930;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000173966;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000248494;0;0;0;0;0;0;0;2;0;0;0;0
ENSG00000249341;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000249706;0;0;0;0;0;0;0;0;0;1;0;0
ENSG00000250815;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000229585;0;0;0;0;0;0;0;0;0;0;1;0
ENSG00000272650;0;4;0;0;0;0;0;0;0;0;0;0
ENSG00000109220;203;282;144;187;183;302;221;394;332;276;203;285
ENSG00000269506;0;0;0;0;0;0;0;0;0;0;0;1
ENSG00000287534;1;1;1;0;0;0;0;3;2;0;0;2
ENSG00000251105;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250147;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000145216;195;158;151;152;142;222;218;312;190;167;121;181
ENSG00000245954;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000287504;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250706;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000251377;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000244544;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000270302;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000270883;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000109670;223;214;238;227;215;302;215;375;193;216;180;216
ENSG00000270751;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000287555;0;2;0;2;0;0;0;0;0;0;0;0
ENSG00000264678;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000268471;20;13;23;22;23;24;9;23;6;5;4;11
ENSG00000283792;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000243417;0;1;0;0;0;0;0;0;0;0;0;0
ENSG00000240669;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000248571;1;0;0;0;0;0;0;1;0;0;0;0
ENSG00000169989;2;0;3;0;0;1;1;3;0;2;1;1
ENSG00000145248;0;1;0;0;1;0;0;0;0;0;3;0
ENSG00000182223;0;0;0;0;0;0;0;0;0;2;0;0
ENSG00000075539;817;581;513;607;395;497;533;765;626;479;614;694
ENSG00000251722;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000245213;11;3;10;9;6;6;2;6;7;8;4;5
ENSG00000241652;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000109586;498;415;396;435;326;465;484;678;363;451;337;434
ENSG00000290017;0;1;0;0;0;0;0;0;0;0;0;0
ENSG00000288728;2;0;0;0;0;1;0;2;0;0;4;2
ENSG00000272870;5;8;6;6;2;12;7;10;4;1;5;4
ENSG00000286039;28;26;84;67;68;111;48;74;26;39;47;41
ENSG00000288776;14;4;8;8;8;10;13;23;3;6;6;6
ENSG00000237125;350;181;486;388;334;632;300;487;135;288;182;194
ENSG00000223225;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000248213;0;2;4;4;4;2;3;5;0;0;5;2
ENSG00000251155;0;1;0;2;0;1;0;0;0;0;0;0
ENSG00000281731;3;0;1;1;0;1;2;0;0;0;0;1
ENSG00000145388;275;181;198;199;192;299;219;369;222;228;200;293
ENSG00000252524;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000109738;60;62;42;46;32;60;52;99;102;92;58;85
ENSG00000199859;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000249819;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000260091;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000223208;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250950;1;0;3;2;0;1;1;1;1;0;0;0
ENSG00000138735;374;303;168;239;146;267;298;347;1185;625;402;1360
ENSG00000221245;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000286241;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000289865;0;1;0;0;0;0;0;0;0;0;0;0
ENSG00000214367;66;34;10;25;21;32;26;46;28;14;19;21
ENSG00000250613;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000178163;451;413;410;455;410;496;396;647;450;346;321;435
ENSG00000248419;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000109265;24;7;44;50;16;15;18;38;21;85;50;20
ENSG00000289393;5;7;14;4;6;12;4;15;4;7;5;8
ENSG00000174780;1777;1443;1552;1573;1757;2712;1834;2909;1690;1341;1455;2053
ENSG00000234568;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000273156;0;4;1;0;0;0;8;1;1;0;3;3
ENSG00000289480;3;0;0;1;0;2;0;0;0;5;0;0
ENSG00000138668;3836;2446;2354;2442;2663;3731;2879;4084;2287;1741;2850;3664
ENSG00000272677;3;2;0;2;0;1;1;0;0;0;2;0
ENSG00000250325;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000202440;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000152795;2135;1522;1349;1161;1343;2099;1656;2686;1253;787;1156;1708
ENSG00000290316;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000164344;0;0;0;1;0;0;0;0;0;0;0;0
ENSG00000287667;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000213332;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000151475;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000164070;75;78;84;51;40;66;127;176;186;163;119;259
ENSG00000282855;0;0;0;0;0;0;0;0;1;0;0;0
ENSG00000244021;0;0;0;0;0;1;0;0;0;0;0;0
ENSG00000261668;0;0;2;0;0;0;0;0;0;0;0;0
ENSG00000142731;207;123;49;96;91;127;137;193;83;21;124;161
ENSG00000251821;0;0;0;0;0;1;0;0;0;0;1;0
ENSG00000164073;116;115;91;120;123;158;119;259;104;123;86;111
ENSG00000241651;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000248394;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000164040;1076;1128;1081;1247;936;1731;1096;1858;2051;1305;863;1303
ENSG00000251432;6;3;11;6;3;8;6;11;6;5;5;1
ENSG00000273077;0;0;0;0;0;0;0;1;2;0;0;0
ENSG00000138709;181;178;163;197;171;228;188;276;246;123;141;200
ENSG00000206613;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000214676;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000249609;0;0;0;0;0;1;0;1;0;0;0;0
ENSG00000279384;5;1;3;5;0;9;3;10;3;4;10;3
ENSG00000145439;158;109;119;117;74;121;91;180;106;102;75;122
ENSG00000201176;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000201818;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000251445;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000129116;5495;4776;7706;6947;5215;7821;5032;8517;7875;5847;4857;7237
ENSG00000249679;12;9;2;7;3;10;3;6;1;4;8;4
ENSG00000154553;783;758;571;1026;657;947;476;799;1600;507;859;537
ENSG00000080493;131;63;102;100;123;213;270;462;233;71;113;87
ENSG00000109756;598;680;458;551;366;465;495;718;705;643;540;653
ENSG00000170006;183;193;213;187;90;175;108;152;69;256;249;230
ENSG00000250980;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000288637;0;0;0;0;0;1;0;0;0;0;0;0
ENSG00000251669;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000290374;20;10;10;19;16;20;11;36;16;17;11;12
ENSG00000249646;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000290776;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000249896;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000283156;0;0;1;0;0;0;0;0;0;0;0;0
ENSG00000284727;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000290888;0;1;1;1;1;2;0;0;0;0;0;0
ENSG00000248848;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000290910;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000260404;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000291201;52;42;54;59;22;52;30;30;12;27;28;24
ENSG00000283050;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000291202;45;20;29;29;16;19;11;16;21;14;16;12
ENSG00000245958;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000291203;22;30;23;29;34;37;31;61;35;28;35;25
ENSG00000145362;144;89;291;368;115;243;136;258;423;361;222;255
ENSG00000174749;73;59;72;84;57;83;77;95;126;63;43;91
ENSG00000163623;0;3;0;0;3;0;0;1;0;0;2;0
ENSG00000258013;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000163624;11;119;1;1;2;2;3;1;0;0;0;0
ENSG00000163625;817;805;751;813;370;512;504;747;720;657;621;685
ENSG00000239466;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000251260;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000252062;1;0;0;0;2;0;0;0;0;0;0;0
ENSG00000180769;17;12;19;11;18;24;20;36;8;11;13;24
ENSG00000286189;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000145349;843;680;474;533;584;795;830;1384;1389;606;401;834
ENSG00000109572;948;702;758;914;720;982;758;1231;945;876;542;739
ENSG00000229204;0;0;0;0;0;1;0;0;0;0;0;0
ENSG00000248625;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000287660;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000288003;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000287298;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000290263;0;0;0;0;0;0;3;0;0;0;0;0
ENSG00000072832;143;112;113;113;69;94;109;216;145;101;301;395
ENSG00000289414;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000229009;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000290400;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000207428;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000227725;0;0;0;1;0;1;0;0;0;0;0;0
ENSG00000283131;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000198092;0;0;0;0;0;0;0;0;0;0;0;0
